Province/State,Country/Region,Lat,Long,Date,Case,Count
NA,Germany,51.1657,10.4515,2020-01-31,death,0
NA,Germany,51.1657,10.4515,2020-02-01,confirmed,8
NA,Germany,51.1657,10.4515,2020-02-01,recovered,0
NA,Germany,51.1657,10.4515,2020-02-01,death,0
NA,Germany,51.1657,10.4515,2020-02-02,confirmed,10
NA,Germany,51.1657,10.4515,2020-02-02,recovered,0
NA,Germany,51.1657,10.4515,2020-02-02,death,0
NA,Germany,51.1657,10.4515,2020-02-03,confirmed,12
NA,Germany,51.1657,10.4515,2020-02-03,recovered,0
NA,Germany,51.1657,10.4515,2020-02-03,death,0
NA,Germany,51.1657,10.4515,2020-02-04,confirmed,12
NA,Germany,51.1657,10.4515,2020-02-04,recovered,0
NA,Germany,51.1657,10.4515,2020-02-04,death,0
NA,Germany,51.1657,10.4515,2020-02-05,confirmed,12
NA,Germany,51.1657,10.4515,2020-02-05,recovered,0
NA,Germany,51.1657,10.4515,2020-02-05,death,0
NA,Germany,51.1657,10.4515,2020-02-06,confirmed,12
NA,Germany,51.1657,10.4515,2020-02-06,recovered,0
NA,Germany,51.1657,10.4515,2020-02-06,death,0
NA,Germany,51.1657,10.4515,2020-02-07,confirmed,13
NA,Germany,51.1657,10.4515,2020-02-07,recovered,0
NA,Germany,51.1657,10.4515,2020-02-07,death,0
NA,Germany,51.1657,10.4515,2020-02-08,confirmed,13
NA,Germany,51.1657,10.4515,2020-02-08,recovered,0
NA,Germany,51.1657,10.4515,2020-02-08,death,0
NA,Germany,51.1657,10.4515,2020-02-09,confirmed,14
NA,Germany,51.1657,10.4515,2020-02-09,recovered,0
NA,Germany,51.1657,10.4515,2020-02-09,death,0
NA,Germany,51.1657,10.4515,2020-02-10,confirmed,14
NA,Germany,51.1657,10.4515,2020-02-10,recovered,0
NA,Germany,51.1657,10.4515,2020-02-10,death,0
NA,Germany,51.1657,10.4515,2020-02-11,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-11,recovered,0
NA,Germany,51.1657,10.4515,2020-02-11,death,0
NA,Germany,51.1657,10.4515,2020-02-12,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-12,recovered,0
NA,Germany,51.1657,10.4515,2020-02-12,death,0
NA,Germany,51.1657,10.4515,2020-02-13,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-13,recovered,1
NA,Germany,51.1657,10.4515,2020-02-13,death,0
NA,Germany,51.1657,10.4515,2020-02-14,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-14,recovered,1
NA,Germany,51.1657,10.4515,2020-02-14,death,0
NA,Germany,51.1657,10.4515,2020-02-15,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-15,recovered,1
NA,Germany,51.1657,10.4515,2020-02-15,death,0
NA,Germany,51.1657,10.4515,2020-02-16,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-16,recovered,1
NA,Germany,51.1657,10.4515,2020-02-16,death,0
NA,Germany,51.1657,10.4515,2020-02-17,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-17,recovered,1
NA,Germany,51.1657,10.4515,2020-02-17,death,0
NA,Germany,51.1657,10.4515,2020-02-18,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-18,recovered,12
NA,Germany,51.1657,10.4515,2020-02-18,death,0
NA,Germany,51.1657,10.4515,2020-02-19,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-19,recovered,12
NA,Germany,51.1657,10.4515,2020-02-19,death,0
NA,Germany,51.1657,10.4515,2020-02-20,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-20,recovered,12
NA,Germany,51.1657,10.4515,2020-02-20,death,0
NA,Germany,51.1657,10.4515,2020-02-21,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-21,recovered,14
NA,Germany,51.1657,10.4515,2020-02-21,death,0
NA,Germany,51.1657,10.4515,2020-02-22,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-22,recovered,14
NA,Germany,51.1657,10.4515,2020-02-22,death,0
NA,Germany,51.1657,10.4515,2020-02-23,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-23,recovered,14
NA,Germany,51.1657,10.4515,2020-02-23,death,0
NA,Germany,51.1657,10.4515,2020-02-24,confirmed,16
NA,Germany,51.1657,10.4515,2020-02-24,recovered,14
NA,Germany,51.1657,10.4515,2020-02-24,death,0
NA,Germany,51.1657,10.4515,2020-02-25,confirmed,17
NA,Germany,51.1657,10.4515,2020-02-25,recovered,14
NA,Germany,51.1657,10.4515,2020-02-25,death,0
NA,Germany,51.1657,10.4515,2020-02-26,confirmed,27
NA,Germany,51.1657,10.4515,2020-02-26,recovered,15
NA,Germany,51.1657,10.4515,2020-02-26,death,0
NA,Finland,61.9241,25.7482,2020-01-22,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-22,recovered,0
NA,Finland,61.9241,25.7482,2020-01-22,death,0
NA,Finland,61.9241,25.7482,2020-01-23,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-23,recovered,0
NA,Finland,61.9241,25.7482,2020-01-23,death,0
NA,Finland,61.9241,25.7482,2020-01-24,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-24,recovered,0
NA,Finland,61.9241,25.7482,2020-01-24,death,0
NA,Finland,61.9241,25.7482,2020-01-25,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-25,recovered,0
NA,Finland,61.9241,25.7482,2020-01-25,death,0
NA,Finland,61.9241,25.7482,2020-01-26,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-26,recovered,0
NA,Finland,61.9241,25.7482,2020-01-26,death,0
NA,Finland,61.9241,25.7482,2020-01-27,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-27,recovered,0
NA,Finland,61.9241,25.7482,2020-01-27,death,0
NA,Finland,61.9241,25.7482,2020-01-28,confirmed,0
NA,Finland,61.9241,25.7482,2020-01-28,recovered,0
NA,Finland,61.9241,25.7482,2020-01-28,death,0
NA,Finland,61.9241,25.7482,2020-01-29,confirmed,1
NA,Finland,61.9241,25.7482,2020-01-29,recovered,0
NA,Finland,61.9241,25.7482,2020-01-29,death,0
NA,Finland,61.9241,25.7482,2020-01-30,confirmed,1
NA,Finland,61.9241,25.7482,2020-01-30,recovered,0
NA,Finland,61.9241,25.7482,2020-01-30,death,0
NA,Finland,61.9241,25.7482,2020-01-31,confirmed,1
NA,Finland,61.9241,25.7482,2020-01-31,recovered,0
NA,Finland,61.9241,25.7482,2020-01-31,death,0
NA,Finland,61.9241,25.7482,2020-02-01,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-01,recovered,0
NA,Finland,61.9241,25.7482,2020-02-01,death,0
NA,Finland,61.9241,25.7482,2020-02-02,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-02,recovered,0
NA,Finland,61.9241,25.7482,2020-02-02,death,0
NA,Finland,61.9241,25.7482,2020-02-03,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-03,recovered,0
NA,Finland,61.9241,25.7482,2020-02-03,death,0
NA,Finland,61.9241,25.7482,2020-02-04,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-04,recovered,0
NA,Finland,61.9241,25.7482,2020-02-04,death,0
NA,Finland,61.9241,25.7482,2020-02-05,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-05,recovered,0
NA,Finland,61.9241,25.7482,2020-02-05,death,0
NA,Finland,61.9241,25.7482,2020-02-06,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-06,recovered,0
NA,Finland,61.9241,25.7482,2020-02-06,death,0
NA,Finland,61.9241,25.7482,2020-02-07,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-07,recovered,0
NA,Finland,61.9241,25.7482,2020-02-07,death,0
NA,Finland,61.9241,25.7482,2020-02-08,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-08,recovered,0
NA,Finland,61.9241,25.7482,2020-02-08,death,0
NA,Finland,61.9241,25.7482,2020-02-09,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-09,recovered,0
NA,Finland,61.9241,25.7482,2020-02-09,death,0
NA,Finland,61.9241,25.7482,2020-02-10,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-10,recovered,0
NA,Finland,61.9241,25.7482,2020-02-10,death,0
NA,Finland,61.9241,25.7482,2020-02-11,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-11,recovered,0
NA,Finland,61.9241,25.7482,2020-02-11,death,0
NA,Finland,61.9241,25.7482,2020-02-12,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-12,recovered,1
NA,Finland,61.9241,25.7482,2020-02-12,death,0
NA,Finland,61.9241,25.7482,2020-02-13,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-13,recovered,1
NA,Finland,61.9241,25.7482,2020-02-13,death,0
NA,Finland,61.9241,25.7482,2020-02-14,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-14,recovered,1
NA,Finland,61.9241,25.7482,2020-02-14,death,0
NA,Finland,61.9241,25.7482,2020-02-15,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-15,recovered,1
NA,Finland,61.9241,25.7482,2020-02-15,death,0
NA,Finland,61.9241,25.7482,2020-02-16,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-16,recovered,1
NA,Finland,61.9241,25.7482,2020-02-16,death,0
NA,Finland,61.9241,25.7482,2020-02-17,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-17,recovered,1
NA,Finland,61.9241,25.7482,2020-02-17,death,0
NA,Finland,61.9241,25.7482,2020-02-18,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-18,recovered,1
NA,Finland,61.9241,25.7482,2020-02-18,death,0
NA,Finland,61.9241,25.7482,2020-02-19,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-19,recovered,1
NA,Finland,61.9241,25.7482,2020-02-19,death,0
NA,Finland,61.9241,25.7482,2020-02-20,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-20,recovered,1
NA,Finland,61.9241,25.7482,2020-02-20,death,0
NA,Finland,61.9241,25.7482,2020-02-21,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-21,recovered,1
NA,Finland,61.9241,25.7482,2020-02-21,death,0
NA,Finland,61.9241,25.7482,2020-02-22,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-22,recovered,1
NA,Finland,61.9241,25.7482,2020-02-22,death,0
NA,Finland,61.9241,25.7482,2020-02-23,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-23,recovered,1
NA,Finland,61.9241,25.7482,2020-02-23,death,0
NA,Finland,61.9241,25.7482,2020-02-24,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-24,recovered,1
NA,Finland,61.9241,25.7482,2020-02-24,death,0
NA,Finland,61.9241,25.7482,2020-02-25,confirmed,1
NA,Finland,61.9241,25.7482,2020-02-25,recovered,1
NA,Finland,61.9241,25.7482,2020-02-25,death,0
NA,Finland,61.9241,25.7482,2020-02-26,confirmed,2
NA,Finland,61.9241,25.7482,2020-02-26,recovered,1
NA,Finland,61.9241,25.7482,2020-02-26,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-22,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-22,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-22,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-23,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-23,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-23,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-24,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-24,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-24,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-25,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-25,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-25,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-26,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-26,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-26,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-27,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-27,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-27,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-28,confirmed,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-28,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-28,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-29,confirmed,4
NA,United Arab Emirates,23.4241,53.8478,2020-01-29,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-29,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-30,confirmed,4
NA,United Arab Emirates,23.4241,53.8478,2020-01-30,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-30,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-31,confirmed,4
NA,United Arab Emirates,23.4241,53.8478,2020-01-31,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-01-31,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-01,confirmed,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-01,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-01,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-02,confirmed,5
NA,United Arab Emirates,23.4241,53.8478,2020-02-02,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-02,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-03,confirmed,5
NA,United Arab Emirates,23.4241,53.8478,2020-02-03,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-03,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-04,confirmed,5
NA,United Arab Emirates,23.4241,53.8478,2020-02-04,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-04,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-05,confirmed,5
NA,United Arab Emirates,23.4241,53.8478,2020-02-05,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-05,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-06,confirmed,5
NA,United Arab Emirates,23.4241,53.8478,2020-02-06,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-06,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-07,confirmed,5
NA,United Arab Emirates,23.4241,53.8478,2020-02-07,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-07,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-08,confirmed,7
NA,United Arab Emirates,23.4241,53.8478,2020-02-08,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-08,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-09,confirmed,7
NA,United Arab Emirates,23.4241,53.8478,2020-02-09,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-09,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-10,confirmed,8
NA,United Arab Emirates,23.4241,53.8478,2020-02-10,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-10,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-11,confirmed,8
NA,United Arab Emirates,23.4241,53.8478,2020-02-11,recovered,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-11,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-12,confirmed,8
NA,United Arab Emirates,23.4241,53.8478,2020-02-12,recovered,1
NA,United Arab Emirates,23.4241,53.8478,2020-02-12,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-13,confirmed,8
NA,United Arab Emirates,23.4241,53.8478,2020-02-13,recovered,1
NA,United Arab Emirates,23.4241,53.8478,2020-02-13,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-14,confirmed,8
NA,United Arab Emirates,23.4241,53.8478,2020-02-14,recovered,1
NA,United Arab Emirates,23.4241,53.8478,2020-02-14,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-15,confirmed,8
NA,United Arab Emirates,23.4241,53.8478,2020-02-15,recovered,3
NA,United Arab Emirates,23.4241,53.8478,2020-02-15,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-16,confirmed,9
NA,United Arab Emirates,23.4241,53.8478,2020-02-16,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-16,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-17,confirmed,9
NA,United Arab Emirates,23.4241,53.8478,2020-02-17,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-17,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-18,confirmed,9
NA,United Arab Emirates,23.4241,53.8478,2020-02-18,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-18,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-19,confirmed,9
NA,United Arab Emirates,23.4241,53.8478,2020-02-19,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-19,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-20,confirmed,9
NA,United Arab Emirates,23.4241,53.8478,2020-02-20,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-20,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-21,confirmed,9
NA,United Arab Emirates,23.4241,53.8478,2020-02-21,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-21,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-22,confirmed,13
NA,United Arab Emirates,23.4241,53.8478,2020-02-22,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-22,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-23,confirmed,13
NA,United Arab Emirates,23.4241,53.8478,2020-02-23,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-23,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-24,confirmed,13
NA,United Arab Emirates,23.4241,53.8478,2020-02-24,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-24,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-25,confirmed,13
NA,United Arab Emirates,23.4241,53.8478,2020-02-25,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-25,death,0
NA,United Arab Emirates,23.4241,53.8478,2020-02-26,confirmed,13
NA,United Arab Emirates,23.4241,53.8478,2020-02-26,recovered,4
NA,United Arab Emirates,23.4241,53.8478,2020-02-26,death,0
NA,Philippines,12.8797,121.774,2020-01-22,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-22,recovered,0
NA,Philippines,12.8797,121.774,2020-01-22,death,0
NA,Philippines,12.8797,121.774,2020-01-23,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-23,recovered,0
NA,Philippines,12.8797,121.774,2020-01-23,death,0
NA,Philippines,12.8797,121.774,2020-01-24,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-24,recovered,0
NA,Philippines,12.8797,121.774,2020-01-24,death,0
NA,Philippines,12.8797,121.774,2020-01-25,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-25,recovered,0
NA,Philippines,12.8797,121.774,2020-01-25,death,0
NA,Philippines,12.8797,121.774,2020-01-26,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-26,recovered,0
NA,Philippines,12.8797,121.774,2020-01-26,death,0
NA,Philippines,12.8797,121.774,2020-01-27,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-27,recovered,0
NA,Philippines,12.8797,121.774,2020-01-27,death,0
NA,Philippines,12.8797,121.774,2020-01-28,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-28,recovered,0
NA,Philippines,12.8797,121.774,2020-01-28,death,0
NA,Philippines,12.8797,121.774,2020-01-29,confirmed,0
NA,Philippines,12.8797,121.774,2020-01-29,recovered,0
NA,Philippines,12.8797,121.774,2020-01-29,death,0
NA,Philippines,12.8797,121.774,2020-01-30,confirmed,1
NA,Philippines,12.8797,121.774,2020-01-30,recovered,0
NA,Philippines,12.8797,121.774,2020-01-30,death,0
NA,Philippines,12.8797,121.774,2020-01-31,confirmed,1
NA,Philippines,12.8797,121.774,2020-01-31,recovered,0
NA,Philippines,12.8797,121.774,2020-01-31,death,0
NA,Philippines,12.8797,121.774,2020-02-01,confirmed,1
NA,Philippines,12.8797,121.774,2020-02-01,recovered,0
NA,Philippines,12.8797,121.774,2020-02-01,death,0
NA,Philippines,12.8797,121.774,2020-02-02,confirmed,2
NA,Philippines,12.8797,121.774,2020-02-02,recovered,0
NA,Philippines,12.8797,121.774,2020-02-02,death,1
NA,Philippines,12.8797,121.774,2020-02-03,confirmed,2
NA,Philippines,12.8797,121.774,2020-02-03,recovered,0
NA,Philippines,12.8797,121.774,2020-02-03,death,1
NA,Philippines,12.8797,121.774,2020-02-04,confirmed,2
NA,Philippines,12.8797,121.774,2020-02-04,recovered,0
NA,Philippines,12.8797,121.774,2020-02-04,death,1
NA,Philippines,12.8797,121.774,2020-02-05,confirmed,2
NA,Philippines,12.8797,121.774,2020-02-05,recovered,0
NA,Philippines,12.8797,121.774,2020-02-05,death,1
NA,Philippines,12.8797,121.774,2020-02-06,confirmed,2
NA,Philippines,12.8797,121.774,2020-02-06,recovered,0
NA,Philippines,12.8797,121.774,2020-02-06,death,1
NA,Philippines,12.8797,121.774,2020-02-07,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-07,recovered,0
NA,Philippines,12.8797,121.774,2020-02-07,death,1
NA,Philippines,12.8797,121.774,2020-02-08,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-08,recovered,0
NA,Philippines,12.8797,121.774,2020-02-08,death,1
NA,Philippines,12.8797,121.774,2020-02-09,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-09,recovered,0
NA,Philippines,12.8797,121.774,2020-02-09,death,1
NA,Philippines,12.8797,121.774,2020-02-10,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-10,recovered,0
NA,Philippines,12.8797,121.774,2020-02-10,death,1
NA,Philippines,12.8797,121.774,2020-02-11,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-11,recovered,0
NA,Philippines,12.8797,121.774,2020-02-11,death,1
NA,Philippines,12.8797,121.774,2020-02-12,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-12,recovered,1
NA,Philippines,12.8797,121.774,2020-02-12,death,1
NA,Philippines,12.8797,121.774,2020-02-13,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-13,recovered,1
NA,Philippines,12.8797,121.774,2020-02-13,death,1
NA,Philippines,12.8797,121.774,2020-02-14,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-14,recovered,1
NA,Philippines,12.8797,121.774,2020-02-14,death,1
NA,Philippines,12.8797,121.774,2020-02-15,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-15,recovered,1
NA,Philippines,12.8797,121.774,2020-02-15,death,1
NA,Philippines,12.8797,121.774,2020-02-16,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-16,recovered,1
NA,Philippines,12.8797,121.774,2020-02-16,death,1
NA,Philippines,12.8797,121.774,2020-02-17,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-17,recovered,1
NA,Philippines,12.8797,121.774,2020-02-17,death,1
NA,Philippines,12.8797,121.774,2020-02-18,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-18,recovered,1
NA,Philippines,12.8797,121.774,2020-02-18,death,1
NA,Philippines,12.8797,121.774,2020-02-19,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-19,recovered,1
NA,Philippines,12.8797,121.774,2020-02-19,death,1
NA,Philippines,12.8797,121.774,2020-02-20,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-20,recovered,1
NA,Philippines,12.8797,121.774,2020-02-20,death,1
NA,Philippines,12.8797,121.774,2020-02-21,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-21,recovered,1
NA,Philippines,12.8797,121.774,2020-02-21,death,1
NA,Philippines,12.8797,121.774,2020-02-22,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-22,recovered,1
NA,Philippines,12.8797,121.774,2020-02-22,death,1
NA,Philippines,12.8797,121.774,2020-02-23,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-23,recovered,1
NA,Philippines,12.8797,121.774,2020-02-23,death,1
NA,Philippines,12.8797,121.774,2020-02-24,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-24,recovered,1
NA,Philippines,12.8797,121.774,2020-02-24,death,1
NA,Philippines,12.8797,121.774,2020-02-25,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-25,recovered,1
NA,Philippines,12.8797,121.774,2020-02-25,death,1
NA,Philippines,12.8797,121.774,2020-02-26,confirmed,3
NA,Philippines,12.8797,121.774,2020-02-26,recovered,1
NA,Philippines,12.8797,121.774,2020-02-26,death,1
NA,India,20.5937,78.9629,2020-01-22,confirmed,0
NA,India,20.5937,78.9629,2020-01-22,recovered,0
NA,India,20.5937,78.9629,2020-01-22,death,0
NA,India,20.5937,78.9629,2020-01-23,confirmed,0
NA,India,20.5937,78.9629,2020-01-23,recovered,0
NA,India,20.5937,78.9629,2020-01-23,death,0
NA,India,20.5937,78.9629,2020-01-24,confirmed,0
NA,India,20.5937,78.9629,2020-01-24,recovered,0
NA,India,20.5937,78.9629,2020-01-24,death,0
NA,India,20.5937,78.9629,2020-01-25,confirmed,0
NA,India,20.5937,78.9629,2020-01-25,recovered,0
NA,India,20.5937,78.9629,2020-01-25,death,0
NA,India,20.5937,78.9629,2020-01-26,confirmed,0
NA,India,20.5937,78.9629,2020-01-26,recovered,0
NA,India,20.5937,78.9629,2020-01-26,death,0
NA,India,20.5937,78.9629,2020-01-27,confirmed,0
NA,India,20.5937,78.9629,2020-01-27,recovered,0
NA,India,20.5937,78.9629,2020-01-27,death,0
NA,India,20.5937,78.9629,2020-01-28,confirmed,0
NA,India,20.5937,78.9629,2020-01-28,recovered,0
NA,India,20.5937,78.9629,2020-01-28,death,0
NA,India,20.5937,78.9629,2020-01-29,confirmed,0
NA,India,20.5937,78.9629,2020-01-29,recovered,0
NA,India,20.5937,78.9629,2020-01-29,death,0
NA,India,20.5937,78.9629,2020-01-30,confirmed,1
NA,India,20.5937,78.9629,2020-01-30,recovered,0
NA,India,20.5937,78.9629,2020-01-30,death,0
NA,India,20.5937,78.9629,2020-01-31,confirmed,1
NA,India,20.5937,78.9629,2020-01-31,recovered,0
NA,India,20.5937,78.9629,2020-01-31,death,0
NA,India,20.5937,78.9629,2020-02-01,confirmed,1
NA,India,20.5937,78.9629,2020-02-01,recovered,0
NA,India,20.5937,78.9629,2020-02-01,death,0
NA,India,20.5937,78.9629,2020-02-02,confirmed,2
NA,India,20.5937,78.9629,2020-02-02,recovered,0
NA,India,20.5937,78.9629,2020-02-02,death,0
NA,India,20.5937,78.9629,2020-02-03,confirmed,3
NA,India,20.5937,78.9629,2020-02-03,recovered,0
NA,India,20.5937,78.9629,2020-02-03,death,0
NA,India,20.5937,78.9629,2020-02-04,confirmed,3
NA,India,20.5937,78.9629,2020-02-04,recovered,0
NA,India,20.5937,78.9629,2020-02-04,death,0
NA,India,20.5937,78.9629,2020-02-05,confirmed,3
NA,India,20.5937,78.9629,2020-02-05,recovered,0
NA,India,20.5937,78.9629,2020-02-05,death,0
NA,India,20.5937,78.9629,2020-02-06,confirmed,3
NA,India,20.5937,78.9629,2020-02-06,recovered,0
NA,India,20.5937,78.9629,2020-02-06,death,0
NA,India,20.5937,78.9629,2020-02-07,confirmed,3
NA,India,20.5937,78.9629,2020-02-07,recovered,0
NA,India,20.5937,78.9629,2020-02-07,death,0
NA,India,20.5937,78.9629,2020-02-08,confirmed,3
NA,India,20.5937,78.9629,2020-02-08,recovered,0
